id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,NA
94477,The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69157,-73.93257,Entire home/apt,127,2,400,3.2,1,9,
94783,"Beautiful, Brightâ€™s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,40.6736,-73.9551,Entire home/apt,130,6,120,1.13,1,331,
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,40.71167,-73.94932,Entire home/apt,140,7,15,0.12,1,22,
95883,Spacious Loft in Clinton Hill,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69304,-73.95417,Entire home/apt,200,6,6,0.09,1,1,
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,40.75077,-73.99657,Entire home/apt,130,30,19,0.18,1,127,
99085,Sunny Bklyn Jewel  Fort Greene,522164,Wanda,Brooklyn,Fort Greene,40.6867,-73.97469,Entire home/apt,123,30,24,0.27,1,122,
99662,Your Cozy Home - Center of New York,524730,Oz,Manhattan,Lower East Side,40.72015,-73.99104,Entire home/apt,135,30,28,0.26,1,1,
100186,Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,40.66952,-73.99201,Entire home/apt,130,30,109,1.25,1,71,
100368,Greenwich Village Brownstone -- Huge Private Deck,526105,Scott,Manhattan,Chelsea,40.74056,-74.00143,Entire home/apt,222,30,35,0.28,1,247,
101053,Colorful Artistic Williamsburg Apt w/ 3 Bedrooms,530032,Lee And Tara,Brooklyn,Williamsburg,40.71116,-73.95484,Private room,180,30,38,0.3,1,0,
103161,Cozy+well equipped top fl apt - PRIME Williamsburg,465278,Ade,Brooklyn,Williamsburg,40.71551,-73.96274,Entire home/apt,310,7,140,1.44,1,351,
105790,Holiday special near Columbia Univ!,548817,Armand,Manhattan,Harlem,40.81919,-73.95443,Private room,80,30,144,1.49,1,90,
106363,Bright Room With A Great River View,551055,Alicia,Manhattan,Harlem,40.82772,-73.95284,Private room,74,5,427,3.63,2,313,
106647,Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68647,-73.95862,Entire home/apt,145,2,115,1.03,1,69,
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,Greenpoint,40.72741,-73.95466,Entire home/apt,175,3,295,2.52,3,318,
107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,40.78073,-73.98564,Entire home/apt,165,30,61,0.59,1,282,
110739,"Nomad/Chelsea Loft Studio, big work space, 2 desks",568568,Driss,Manhattan,Chelsea,40.74589,-73.99082,Entire home/apt,154,30,70,0.57,1,323,
112100,Sunny 3BR Apt Ideal for Family,572527,Marine,Brooklyn,Crown Heights,40.67541,-73.96294,Entire home/apt,165,30,3,0.02,1,335,
112304,Cozy Private Room in West Harlem!,573316,Kelli,Manhattan,Harlem,40.8069,-73.95372,Private room,90,30,1,0.01,1,0,
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,Brooklyn,Fort Greene,40.69132,-73.97306,Private room,95,30,177,1.98,2,365,
113092,Rm in Beautiful Luxury Apt. Bldg,575906,San,Brooklyn,Fort Greene,40.6905,-73.97867,Private room,90,30,0,0.7487066474,1,0,
113265,Brooklyn- Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67582,-73.9518,Private room,55,30,270,2.4,2,357,
115535,Sun-Drenched Hamilton Hts Jewel,567187,Jane,Manhattan,Harlem,40.82402,-73.95263,Private room,65,30,34,0.27,1,289,
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Queens,Astoria,40.76406,-73.92266,Entire home/apt,85,5,34,0.35,1,32,
116551,Beautiful Harlem Studio Apartment - private access,497672,Cynthia And  Charlie,Manhattan,Harlem,40.80384,-73.95123,Entire home/apt,70,30,172,1.39,1,92,
118061,Style in Stuyvesant Heights,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68462,-73.92895,Entire home/apt,95,30,86,0.83,1,336,
121687,Spacious Brooklyn Loft - 2 Bedroom,262812,Vikram,Brooklyn,Williamsburg,40.71983,-73.95992,Entire home/apt,250,30,57,1.81,1,77,
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.6755,-73.98137,Entire home/apt,165,2,26,0.26,2,120,
123784,NYC Studio for Rent in Townhouse,617990,Christopher,Manhattan,Harlem,40.80617,-73.94757,Entire home/apt,102,3,197,1.62,1,327,
125163,Authentic New York City Living,622855,Desmond,Brooklyn,Bedford-Stuyvesant,40.68595,-73.92923,Private room,99,3,54,0.73,2,337,
126816,Gorgeous Upper West Side Apartment,620288,Eric,Manhattan,Upper West Side,40.79907,-73.96517,Private room,85,30,3,0.02,1,0,
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,Brooklyn,Gowanus,40.66895,-73.99136,Entire home/apt,260,30,3,0.02,1,339,
132516,Forest Hills 1 bedroom / 20 mins to midtown.,85330,Jean,Queens,Forest Hills,40.7106,-73.85246,Entire home/apt,120,5,54,1.36,3,122,
133025,Midtown cozy convenient,653405,Tracy,Manhattan,Murray Hill,40.74564,-73.97782,Private room,68,30,142,2.08,1,154,
134934,Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,40.71771,-73.95849,Entire home/apt,250,5,27,0.32,1,0,
135393,"Private, spacious room in Brooklyn",8576020,Joshua,Brooklyn,East Flatbush,40.65288,-73.95018,Private room,55,30,292,2.33,2,155,
135465,Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Fort Greene,40.68646,-73.97548,Entire home/apt,170,3,115,1.19,1,258,
135706,Boho Studio,665013,Jeff,Manhattan,Chelsea,40.74373,-73.99928,Entire home/apt,112,5,10,0.08,1,0,
136493,"Historical home w/ exceptional space, light & art",663384,Irena,Brooklyn,Park Slope,40.67494,-73.97792,Entire home/apt,275,5,29,0.81,1,0,
139624,"Spacious,Sunny, private one bedroom",680818,Jessica,Brooklyn,Crown Heights,40.67478,-73.95165,Entire home/apt,73,30,80,0.77,1,28,
140133,Truly Amazing Oasis In The City,622866,Daniel,Brooklyn,Williamsburg,40.71347,-73.96035,Entire home/apt,249,30,174,1.39,1,156,
140973,East Village Charmer,686147,Dave,Manhattan,East Village,40.72334,-73.97719,Entire home/apt,185,30,78,1.08,1,255,
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,40.6857,-73.98131,Entire home/apt,100,30,263,2.79,1,0,
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,40.72506,-73.97906,Entire home/apt,100,30,22,0.25,1,0,
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,40.72297,-73.9851,Private room,67,30,32,0.42,1,0,
145064,The Heart of Prime Williamsburg,404424,Oliver,Brooklyn,Williamsburg,40.71836,-73.95588,Entire home/apt,145,30,8,0.07,1,0,
145801,Chic 1BR in Chelsea by the High Line & galleries,498734,Jeffrey,Manhattan,Chelsea,40.74853,-74.00241,Entire home/apt,295,2,29,0.23,1,348,
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,West Village,40.7304,-74.00228,Entire home/apt,175,30,18,0.16,1,0,
148259,Garage Studio Designer Loft,716064,Mihalis,Brooklyn,Williamsburg,40.71345,-73.94289,Entire home/apt,300,2,84,1.38,1,325,
148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,40.79999,-73.96338,Entire home/apt,150,2,244,2.34,2,249,
149210,Windsor Terrace/Kensington,178440,Vincent,Brooklyn,Windsor Terrace,40.64847,-73.97573,Entire home/apt,150,21,4,0.09,1,338,
149287,Your own apartment off Park Avenue,720320,Nancy,Manhattan,Upper East Side,40.78422,-73.95133,Entire home/apt,250,30,0,0.7487066474,1,0,
149787,Full Floor Brownstone,722242,Nicholas,Manhattan,Harlem,40.81862,-73.94518,Entire home/apt,100,30,0,0.7487066474,1,365,
150804,Colorful 2+ Bedroom Apt. on NYC's Lower East Side,726333,Peter,Manhattan,Lower East Side,40.7203,-73.98424,Entire home/apt,250,4,34,0.82,1,25,
150989,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",727084,Daniela,Brooklyn,Williamsburg,40.71584,-73.96355,Entire home/apt,160,30,18,0.24,1,15,
151199,Clean Astoria-Private Home NYC,722320,Gladys & Bob,Queens,Astoria,40.75684,-73.91286,Entire home/apt,149,2,479,4.29,1,310,
152071,Park Slope Apartment,731855,Wendy,Brooklyn,Park Slope,40.67231,-73.97878,Entire home/apt,150,2,0,0.7487066474,1,0,
152263,Cozy apartment in a brownstone,732535,William,Manhattan,Harlem,40.80494,-73.94998,Entire home/apt,300,2,266,3.04,3,294,
153780,Private E. Village Townhouse Stay,739499,Donna,Manhattan,East Village,40.72752,-73.98581,Private room,175,3,194,1.58,1,257,
154934,Harlem/Hamilton Heights Cozy Room,745069,Kimberly,Manhattan,Harlem,40.8241,-73.94415,Private room,75,30,38,0.43,2,338,
158061,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68511,-73.91927,Private room,165,30,27,0.22,4,365,
158176,Entire Apt in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.71596,-73.96017,Entire home/apt,158,30,141,1.88,1,0,
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,81,2,76,0.64,4,4,
159815,Red Room for two in Brownstone for $1355/mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,81,7,52,1.73,4,0,
159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,40.74389,-74.00068,Private room,150,30,27,0.7,1,363,
162508,Beautiful Brooklyn Oasis,776645,Placid,Brooklyn,Crown Heights,40.67188,-73.95097,Entire home/apt,130,7,28,0.25,1,60,
163814,â˜† STUDIO East Village â˜† Own bath! â˜† Sleeps 5,627217,Seith,Manhattan,East Village,40.72641,-73.98711,Entire home/apt,132,2,376,3,3,305,
166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,40.79864,-73.96209,Entire home/apt,250,31,189,1.65,1,178,
166172,Private Stay In Peaceful Artist Apartment,792159,Wanda,Brooklyn,Bushwick,40.68478,-73.9066,Private room,55,30,62,0.69,1,0,
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",720558,Sara,Brooklyn,Windsor Terrace,40.65891,-73.98556,Entire home/apt,95,30,111,1.27,1,0,
169306,Affordable & Cozy,806214,Vanessa,Bronx,University Heights,40.85981,-73.9063,Private room,40,7,144,1.34,1,280,
169464,Creative Vintage Loft in S. Williamsburg,806774,Ali & SweetPea,Brooklyn,Williamsburg,40.70829,-73.96564,Entire home/apt,85,30,98,0.87,2,211,
169483,Very close to Downtown Awesome Private Apartment,807642,Jeffrey,Brooklyn,Gravesend,40.60602,-73.97076,Entire home/apt,110,7,0,0.7487066474,2,0,
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,40.79179,-73.93972,Entire home/apt,79,30,15,0.12,1,0,
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,Doug,Brooklyn,Fort Greene,40.68876,-73.97758,Private room,85,2,74,1.88,2,156,
171562,Chelsea studio with balcony & views,60923,Omri,Manhattan,Chelsea,40.74937,-73.99467,Entire home/apt,225,12,22,0.23,1,10,
173151,spacious room,826459,Jane,Brooklyn,Greenpoint,40.72852,-73.95655,Private room,78,30,262,2.12,1,90,
176653,East Village bedroom w rooftop,844862,Cj,Manhattan,East Village,40.72905,-73.98214,Private room,100,30,43,0.85,2,0,
177606,Spacious Junior One Near NYU Hospital/Reduced $,849492,Kathrine,Manhattan,Kips Bay,40.74045,-73.9749,Private room,199,4,109,1.09,1,340,
179670,High-end doorman bldg in the LES,21475,Milan,Manhattan,East Village,40.72113,-73.98213,Private room,150,3,120,0.96,1,343,
182069,Cozy studio Apartment in Upper East,39260,Mat,Manhattan,East Harlem,40.78923,-73.946,Entire home/apt,75,30,118,1.19,1,265,
182095,Historic classic central gay Village clean NYU,872805,Mike,Manhattan,West Village,40.7364,-73.99834,Entire home/apt,165,30,67,0.64,2,90,
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,40.86502,-73.85496,Entire home/apt,150,2,312,2.99,2,336,
187986,Comfort at Crossroads of Downtown,904833,Daniel,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,250,30,2,0.03,1,0,
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73345,-73.98809,Entire home/apt,165,30,63,0.87,1,0,
189135,Hell's Kitchen Funky 80s Hideaway!,179020,Michael,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,106,30,101,1.05,1,365,
189181,Room in Chic Modern High Line Luxury- New!,912541,David,Manhattan,Chelsea,40.74907,-74.00281,Private room,282,30,1,0.01,1,0,
189732,Family & Friends In New York City,489400,O'Dell,Brooklyn,East New York,40.67346,-73.87263,Entire home/apt,179,3,248,2.14,1,309,
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66941,-73.94988,Entire home/apt,108,30,103,1.89,1,0,
190267,Large Luxury Upper East Side Studio,918866,Marina,Manhattan,Upper East Side,40.7688,-73.95825,Entire home/apt,179,30,42,0.37,1,97,
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Prospect Heights,40.67914,-73.96443,Entire home/apt,175,3,37,0.6,1,0,
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,234,2.26,1,266,
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,40.83338,-73.94326,Private room,75,30,232,1.87,1,365,
195233,Precautions You Didn't Think Of? By Prospect Park!,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65557,-73.9561,Private room,50,1,59,1.17,2,0,
195240,Covid Clean since '11!,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65557,-73.9561,Private room,60,1,83,1.86,2,81,
195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67641,-73.98161,Private room,105,3,216,1.86,2,299,
197753,Large room in elevator drman bldg,964482,Colin,Manhattan,Harlem,40.82929,-73.94873,Private room,68,2,320,3.39,2,171,
197942,"Private, Comfy, Cozy, Brooklyn close to Manhattan",289135,Toni,Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,169,7,235,1.94,1,309,
200645,Best Manhattan Studio Deal!,933378,Edo,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,30,0,0.7487066474,1,0,
200955,Stylish East Village Flat,568325,Simone,Manhattan,Stuyvesant Town,40.73125,-73.9811,Entire home/apt,125,30,22,0.18,1,358,
201514,Litas New York Apartments - Analita's Suite,985846,Tere,Manhattan,Harlem,40.82553,-73.94511,Entire home/apt,150,30,1,0.02,1,365,
201992,Serene Park Slope Garden Apartment,988350,Andrea,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,190,30,106,1.31,1,218,
202273,Cozy and spacious - rare for NYC!,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68702,-73.94917,Private room,55,30,72,0.69,3,0,
203901,Beautiful UES apartment,1000477,Elizabeth,Manhattan,Upper East Side,40.76922,-73.95648,Entire home/apt,190,30,8,0.07,1,0,
205485,Ideal Brooklyn Brownstone Apartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,145,3,135,1.18,1,327,
205867,Private Entrance - Private Parking,1012691,Tiffaney,Brooklyn,Williamsburg,40.72002,-73.94238,Entire home/apt,120,4,101,1.02,1,237,
206316,"Sunny, Spacious Studio in Ft.Greene",1014639,Brett,Brooklyn,Fort Greene,40.6878,-73.97253,Entire home/apt,157,30,4,0.08,1,0,
206772,Williamsburg Exposed Brick Loft,1017473,Evan,Brooklyn,Williamsburg,40.7125,-73.96598,Entire home/apt,190,30,42,0.64,1,197,
206957,Bright Modern Charming Housebarge,1018472,Angus,Brooklyn,Sheepshead Bay,40.5847,-73.94088,Entire home/apt,95,14,129,1.4,2,87,
208122,Fantastic Lower East Side Studio,1024248,Tyler,Manhattan,Lower East Side,40.72027,-73.98842,Entire home/apt,125,30,35,0.51,1,131,
208148,Central Bedford Avenue Apartment,1024355,Martina,Brooklyn,Williamsburg,40.71955,-73.95471,Entire home/apt,185,30,14,0.11,1,0,
208889,Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,70,30,55,0.47,1,174,
211078,Greenpoint Waterfront Loft,306739,Maya,Brooklyn,Greenpoint,40.72926,-73.9589,Entire home/apt,185,3,228,1.99,3,34,
212544,Quiet One Bedroom in Park Slope,1096084,Daniel,Brooklyn,Gowanus,40.67828,-73.98414,Entire home/apt,100,30,9,0.07,1,0,
213330,Master Bedroom - Unbelievably RARE Penthouse Oasis,800223,Nader,Manhattan,Lower East Side,40.71724,-73.99054,Private room,220,6,39,0.5,1,131,
214917,New Clean Spacious Bed & Breakfast,1109658,Carmel,Staten Island,Emerson Hill,40.60742,-74.14388,Entire home/apt,76,30,2,0.03,1,0,
215560,"Sunny, calm room in Victorian home",1112560,Mary,Brooklyn,Bedford-Stuyvesant,40.68613,-73.95545,Private room,85,3,191,1.62,3,311,
216080,Spacious & Sunny Safe Haven,17571,Jane,Brooklyn,Fort Greene,40.691208,-73.972771,Private room,175,2,104,1.66,2,342,
219066,"Wonderful Studio In Brooklyn, NY!!!",447754,Yana,Brooklyn,Bensonhurst,40.61943,-73.99232,Entire home/apt,110,10,28,0.24,1,270,
219922,"Lovely Bdr in Harlem, Manhattan",1139574,Carmel,Manhattan,Harlem,40.81553,-73.95438,Private room,90,30,37,0.41,1,63,
220563,Lovely HUGE Master Bed + Study,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68788,-73.95014,Private room,75,30,59,0.56,3,0,
220946,Newly Renoâ€™d Chic Quiet Exec 1BR,1144415,Lisa,Manhattan,East Village,40.72419,-73.97922,Entire home/apt,99,30,154,2.12,1,35,
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,Anton,Manhattan,Chelsea,40.7401,-74.00019,Entire home/apt,75,30,35,0.56,1,60,
222913,Cozy two bedroom in L.E.S.,1157620,Rachel,Manhattan,Lower East Side,40.71254,-73.98352,Entire home/apt,220,30,225,1.93,1,294,
223930,Lovely Apartment,1164642,Rosalynn,Brooklyn,Prospect Heights,40.67319,-73.96804,Entire home/apt,150,30,21,0.48,1,307,
224004,Artsy Loft-like Harlem Apartment,1165231,Deirdre,Manhattan,Harlem,40.80529,-73.95307,Private room,80,30,68,0.69,1,0,
225306,Charming room in Victorian home,1112560,Mary,Brooklyn,Bedford-Stuyvesant,40.6875,-73.9546,Private room,75,3,149,1.58,3,275,
225354,charming alcove studio with balcony,1158300,Camila,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,140,30,11,0.09,1,364,
225976,Cozy multi-leveled apartment!,1177947,Marina,Staten Island,Shore Acres,40.61019,-74.06757,Entire home/apt,75,6,88,0.77,1,169,
226021,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,815977,Ryan,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,205,3,184,2.47,2,149,
227495,Great studio apt near Central Park,959931,Kimball,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,110,30,103,0.91,1,57,
227715,SLEEP 4 APARTMENT  IN BROOKLYN,209460,Marylyn Palmer,Brooklyn,Bedford-Stuyvesant,40.6805,-73.94885,Entire home/apt,80,30,257,2.13,2,335,
228317,"Your Haven Awaits At ""Emma's Place""",1191142,Lady Jay,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92367,Entire home/apt,130,30,91,0.82,1,307,
228925,Beautiful Brownstone,1194377,Marceline,Brooklyn,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,100,30,11,0.18,1,363,
230321,Entire place-Subway around the corner,1203500,Civan,Brooklyn,Bedford-Stuyvesant,40.68985,-73.94974,Entire home/apt,99,30,43,0.37,1,85,
230877,Monthly Apartment Rental,292204,Blanca,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,100,30,117,0.97,2,304,
231154,(D) BIG DEAL,27848,Jullett,Queens,Jamaica,40.67144,-73.76501,Private room,75,30,31,0.35,4,0,
232612,"Lovely pied-Ã -terre, in an historic building",1217241,Dee,Brooklyn,Bedford-Stuyvesant,40.685,-73.94262,Entire home/apt,110,3,378,3.12,1,174,
233638,rooms for rent in Queens with piano,1012895,Melody,Queens,Ridgewood,40.70132,-73.90883,Private room,75,30,20,0.19,1,365,
234330,Bright + Near Central Park + Columbia University!,148014,Bria,Manhattan,Harlem,40.80413,-73.95756,Entire home/apt,79,30,76,0.72,1,84,
235281,Modern Luxury Apt- Lower East Side,1232627,Stefanie,Manhattan,Lower East Side,40.71887,-73.9864,Entire home/apt,180,30,21,0.18,1,0,
235515,Welcoming Small Comfortable Room!,1234135,Santiago,Queens,Richmond Hill,40.70148,-73.82972,Private room,51,3,71,0.72,3,262,
235552,HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,South Slope,40.66386,-73.98519,Entire home/apt,300,30,38,0.58,1,65,
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,Olan,Manhattan,Chelsea,40.74168,-74.00339,Private room,110,30,86,0.99,2,364,
235951,Stylish Studio with exclusive Terrace,1236070,Daniel,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,160,29,151,1.43,1,53,
235960,"LES private apt, 1 bedroom & more",1236817,Blue,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,150,28,105,1,1,339,
236671,"Williamsburg Garden Home, 5 minutes from Manhattan",1240820,Yvonne,Brooklyn,Williamsburg,40.71732,-73.95561,Entire home/apt,160,30,165,1.78,1,0,
237210,Manhattan Loft in Prime East Village Location,1243192,Jacqueline,Manhattan,Greenwich Village,40.73268,-73.99213,Entire home/apt,275,30,0,0.7487066474,1,63,
239733,Astoria Garden Suite,1256874,Nancy,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,78,30,53,1.46,1,323,
239826,"Amazing 1 bed, live like a Newyorkr",1257760,Jay,Manhattan,Gramercy,40.73685,-73.9828,Entire home/apt,295,30,0,0.7487066474,1,0,
239899,Spacious & Charming by Prospect Pk,1258363,Todd,Brooklyn,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,65,30,7,0.13,1,0,
